Gene_ID,baseMean,log2FoldChange,padj,EC,cazyme_fam,sub_fam,diamond_fam,Substrate,#ofTools,DOMAIN,ACCESSION,EVALUE,QSTART,QEND,HMMSTART,HMMEND
UHM102.35766__k141_43664_28,282.145375624709,-3.7168132142671,4.74249178329924e-7,NA,NA,NA,NA,NA,NA,tRNA_synt_2f,PF02092.22,2.5999999999999993e-184,7,570,1,536
UHM102.35766__k141_43664_28,282.145375624709,-3.7168132142671,4.74249178329924e-7,NA,NA,NA,NA,NA,NA,DALR_1,PF05746.20,9.8e-9,600,699,3,103
UHM102.35766__k141_153062_51,325.560159679315,-2.81562903065151,0.036864656296608,NA,NA,NA,NA,NA,NA,AAA_11,PF13086.11,5.7000000000000004e-27,330,645,2,254
UHM102.35766__k141_153062_51,325.560159679315,-2.81562903065151,0.036864656296608,NA,NA,NA,NA,NA,NA,AAA_12,PF13087.11,7.6e-22,671,841,4,194
UHM102.35766__k141_153062_51,325.560159679315,-2.81562903065151,0.036864656296608,NA,NA,NA,NA,NA,NA,AAA_19,PF13245.11,2.5e-9,340,644,7,132
UHM102.35766__k141_153062_51,325.560159679315,-2.81562903065151,0.036864656296608,NA,NA,NA,NA,NA,NA,DUF2726,PF10881.13,4.5e-7,891,1007,7,125
UHM102.35766__k141_142425_26,177.449886882146,-2.03231428103687,0.0424263212406119,NA,NA,NA,NA,NA,NA,MreB_Mbl,PF06723.18,8.499999999999998e-144,11,338,2,323
UHM102.35766__k141_142425_26,177.449886882146,-2.03231428103687,0.0424263212406119,NA,NA,NA,NA,NA,NA,HSP70,PF00012.25,1.6e-15,110,208,135,239
UHM102.35766__k141_142425_26,177.449886882146,-2.03231428103687,0.0424263212406119,NA,NA,NA,NA,NA,NA,FtsA,PF14450.11,3.9e-11,163,321,1,112
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,F5_F8_type_C,PF00754.30,6.3e-44,1029,1148,10,123
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,F5_F8_type_C,PF00754.30,6.3e-44,1721,1852,4,127
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,Glyco_hydro_31_2nd,PF01055.31,3.5e-23,468,603,190,327
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,Glyco_hydro_31_3rd,PF21365.2,1.2e-21,618,716,1,87
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,F5_F8_type_C_2,PF22633.1,2.4e-21,1035,1136,1,90
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,F5_F8_type_C_2,PF22633.1,2.4e-21,1732,1833,1,91
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,Big_2,PF02368.23,8.2e-11,1865,1940,2,79
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,Gal_mutarotas_2,PF13802.11,1.2e-9,82,256,3,184
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,fn3,PF00041.26,2.1e-6,924,1002,2,83
UHM102.35767__k141_220592_37,797.120031389724,-3.31532122304466,0.096710147586138,3.2.1.49:3,GH31_18(470-716)+CBM32(1722-1853),CBM32_e76+CBM32_e89+GH31_e75,-,host glycan,2,DUF5110,PF17137.9,3.3e-6,742,819,3,70
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_6,PF00562.33,3.6e-128,748,1318,4,373
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_1,PF04563.20,7.2e-30,28,527,2,202
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_3,PF04565.21,1.0000000000000001e-28,541,608,1,67
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_7,PF04560.25,2.0000000000000002e-28,1320,1394,1,85
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_45,PF10385.14,4.6e-25,619,684,1,66
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_2,PF04561.19,1.2e-23,156,227,1,71
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_2,PF04561.19,1.2e-23,361,420,95,150
UHM102.35767__k141_130019_8,314.493826136504,-3.24169355648641,2.238074773997e-4,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_2,PF04561.19,1.2e-23,450,482,158,190
UHM125.35768__k141_31805_93,260.870120762237,-2.21386822207577,0.167707122504576,NA,NA,NA,NA,NA,NA,Usher,PF00577.25,1.4e-147,196,746,3,549
UHM125.35768__k141_31805_93,260.870120762237,-2.21386822207577,0.167707122504576,NA,NA,NA,NA,NA,NA,PapC_N,PF13954.11,4.4999999999999996e-38,33,178,1,145
UHM125.35768__k141_31805_93,260.870120762237,-2.21386822207577,0.167707122504576,NA,NA,NA,NA,NA,NA,PapC_C,PF13953.11,1.4e-14,758,812,4,60
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,376,458,2,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,461,543,1,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,547,628,2,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,632,713,2,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,718,799,3,96
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,805,887,2,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,891,973,2,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,977,1058,2,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,1062,1142,2,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,He_PIG,PF05345.17,7.2e-118,1148,1230,1,95
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,Big_6,PF17936.6,1.4000000000000002e-22,1340,1410,12,81
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,Big_6,PF17936.6,1.4000000000000002e-22,1414,1493,1,81
UHM125.35768__k141_154779_57,506.191070249566,-2.88658095036937,0.216283675657961,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,4.1e-13,1238,1330,3,97
UHM125.35768__k141_158109_184,678.726139377751,-2.83135795726513,0.327141275841177,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,1.8e-8,1809,1893,3,86
UHM125.35768__k141_158109_184,678.726139377751,-2.83135795726513,0.327141275841177,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,1.8e-8,1911,1990,11,88
UHM125.35768__k141_158109_184,678.726139377751,-2.83135795726513,0.327141275841177,NA,NA,NA,NA,NA,NA,Big_3_2,PF12245.13,9.5e-8,1427,1449,91,114
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1013,1098,3,89
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1103,1185,4,89
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1189,1271,3,88
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1279,1358,6,89
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1362,1443,3,88
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1447,1530,2,88
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1573,1626,36,89
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Big_9,PF17963.6,3e-104,1634,1710,8,88
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Cadherin_5,PF17892.6,3.5e-50,1106,1186,10,97
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Cadherin_5,PF17892.6,3.5e-50,1296,1359,29,97
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Cadherin_5,PF17892.6,3.5e-50,1447,1530,3,95
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Cadherin_5,PF17892.6,3.5e-50,1573,1627,42,97
UHM125.35769__k141_38392_19,543.954091989182,-2.83108987810881,0.229641118416515,NA,NA,NA,NA,NA,NA,Cadherin_5,PF17892.6,3.5e-50,1637,1712,14,97
UHM125.35770__k141_81730_133,569.091619890525,-2.71156561217443,0.256047716407929,3.2.1.1:3+3.2.1.41:10+3.2.1.41:28+3.2.1.68:1+3.2.1.68:4,GH13_13(1323-1717)+GH13_13(207-554),CBM48_e30+GH13_e183,-,glycogen+starch+sucrose,2,X25_BaPul_like,PF22058.1,4.1e-75,39,129,2,87
UHM125.35770__k141_81730_133,569.091619890525,-2.71156561217443,0.256047716407929,3.2.1.1:3+3.2.1.41:10+3.2.1.41:28+3.2.1.68:1+3.2.1.68:4,GH13_13(1323-1717)+GH13_13(207-554),CBM48_e30+GH13_e183,-,glycogen+starch+sucrose,2,X25_BaPul_like,PF22058.1,4.1e-75,820,913,2,86
UHM125.35770__k141_81730_133,569.091619890525,-2.71156561217443,0.256047716407929,3.2.1.1:3+3.2.1.41:10+3.2.1.41:28+3.2.1.68:1+3.2.1.68:4,GH13_13(1323-1717)+GH13_13(207-554),CBM48_e30+GH13_e183,-,glycogen+starch+sucrose,2,X25_BaPul_like,PF22058.1,4.1e-75,923,1014,2,86
UHM125.35770__k141_81730_133,569.091619890525,-2.71156561217443,0.256047716407929,3.2.1.1:3+3.2.1.41:10+3.2.1.41:28+3.2.1.68:1+3.2.1.68:4,GH13_13(1323-1717)+GH13_13(207-554),CBM48_e30+GH13_e183,-,glycogen+starch+sucrose,2,Alpha-amylase,PF00128.29,1.5e-69,199,559,1,344
UHM125.35770__k141_81730_133,569.091619890525,-2.71156561217443,0.256047716407929,3.2.1.1:3+3.2.1.41:10+3.2.1.41:28+3.2.1.68:1+3.2.1.68:4,GH13_13(1323-1717)+GH13_13(207-554),CBM48_e30+GH13_e183,-,glycogen+starch+sucrose,2,Pullul_strch_C,PF11852.13,2.6999999999999996e-57,1744,1906,3,164
UHM125.35770__k141_81730_133,569.091619890525,-2.71156561217443,0.256047716407929,3.2.1.1:3+3.2.1.41:10+3.2.1.41:28+3.2.1.68:1+3.2.1.68:4,GH13_13(1323-1717)+GH13_13(207-554),CBM48_e30+GH13_e183,-,glycogen+starch+sucrose,2,Pullulanase_N2,PF17967.6,4.4e-20,1029,1150,1,112
UHM125.35770__k141_81730_133,569.091619890525,-2.71156561217443,0.256047716407929,3.2.1.1:3+3.2.1.41:10+3.2.1.41:28+3.2.1.68:1+3.2.1.68:4,GH13_13(1323-1717)+GH13_13(207-554),CBM48_e30+GH13_e183,-,glycogen+starch+sucrose,2,CBM_48,PF02922.23,5.5e-6,1161,1246,2,83
UHM125.35770__k141_116528_24,285.356953869077,-2.59552047170274,0.164299416260889,NA,NA,NA,NA,NA,NA,RNase_E_G,PF10150.14,1.1e-99,616,885,1,270
UHM125.35770__k141_302838_220,237.509352134449,-2.54108032819863,0.128870006690903,NA,NA,NA,NA,NA,NA,DSHCT,PF08148.17,1.4e-38,754,922,2,171
UHM125.35770__k141_302838_220,237.509352134449,-2.54108032819863,0.128870006690903,NA,NA,NA,NA,NA,NA,DEAD,PF00270.34,2.5e-25,18,168,3,166
UHM125.35770__k141_302838_220,237.509352134449,-2.54108032819863,0.128870006690903,NA,NA,NA,NA,NA,NA,ResIII,PF04851.20,5.5e-10,13,163,2,162
UHM125.35770__k141_302838_220,237.509352134449,-2.54108032819863,0.128870006690903,NA,NA,NA,NA,NA,NA,Helicase_C,PF00271.36,4.4e-6,362,440,40,110
UHM145.35771__k141_80636_3,306.815286179619,-3.71317578731308,1.04452404083803e-6,NA,NA,NA,NA,NA,NA,Proton_antipo_M,PF00361.25,5.699999999999999e-63,126,407,1,284
UHM145.35771__k141_80636_3,306.815286179619,-3.71317578731308,1.04452404083803e-6,NA,NA,NA,NA,NA,NA,MbhE,PF20501.3,5.5e-45,698,794,2,98
UHM145.35771__k141_80636_3,306.815286179619,-3.71317578731308,1.04452404083803e-6,NA,NA,NA,NA,NA,NA,MnhB,PF04039.18,6.399999999999999e-36,821,943,2,126
UHM145.35771__k141_80636_3,306.815286179619,-3.71317578731308,1.04452404083803e-6,NA,NA,NA,NA,NA,NA,MbhD,PF13244.11,8.3e-19,618,680,5,67
UHM145.35771__k141_80636_3,306.815286179619,-3.71317578731308,1.04452404083803e-6,NA,NA,NA,NA,NA,NA,Proton_antipo_N,PF00662.25,1.7e-9,64,110,5,51
UHM145.35773__k141_98699_123,192.147613269067,-2.57355555664149,0.0531736595996104,NA,NA,NA,NA,NA,NA,GARS_A,PF01071.24,3.8000000000000003e-81,103,296,1,194
UHM145.35773__k141_98699_123,192.147613269067,-2.57355555664149,0.0531736595996104,NA,NA,NA,NA,NA,NA,GARS_N,PF02844.20,1.3999999999999999e-39,1,102,1,100
UHM145.35773__k141_98699_123,192.147613269067,-2.57355555664149,0.0531736595996104,NA,NA,NA,NA,NA,NA,GARS_C,PF02843.21,2.7999999999999997e-29,332,421,2,92
UHM145.35773__k141_98699_123,192.147613269067,-2.57355555664149,0.0531736595996104,NA,NA,NA,NA,NA,NA,CPSase_L_D2,PF02786.22,2.3e-4,110,192,7,91
UHM145.35773__k141_76505_134,479.153089785426,-2.00358210469494,0.607781359432014,NA,NA,NA,NA,NA,NA,Glyoxalase,PF00903.30,9e-11,11,129,7,121
UHM145.35773__k141_76505_134,479.153089785426,-2.00358210469494,0.607781359432014,NA,NA,NA,NA,NA,NA,Glyoxalase_6,PF18029.6,2.2e-5,16,129,9,105
UHM17.10826__k141_265484_69,923.840090429294,-3.52370197361634,0.132656607358414,NA,NA,NA,NA,NA,NA,HATPase_c,PF02518.31,3.5999999999999996e-31,499,614,2,110
UHM17.10826__k141_265484_69,923.840090429294,-3.52370197361634,0.132656607358414,NA,NA,NA,NA,NA,NA,Response_reg,PF00072.29,2.6999999999999997e-25,657,771,1,110
UHM17.10826__k141_265484_69,923.840090429294,-3.52370197361634,0.132656607358414,NA,NA,NA,NA,NA,NA,HisKA,PF00512.30,4.2e-15,387,450,2,65
UHM17.10826__k141_265484_69,923.840090429294,-3.52370197361634,0.132656607358414,NA,NA,NA,NA,NA,NA,SBP_bac_3,PF00497.25,4.6e-12,98,157,3,62
UHM17.10826__k141_265484_69,923.840090429294,-3.52370197361634,0.132656607358414,NA,NA,NA,NA,NA,NA,Hpt,PF01627.28,1.3e-9,797,871,2,77
UHM17.10826__k141_242830_26,203.641309419463,-2.10245010919446,0.595881514647466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35739__k141_25806_177,490.260245622298,-2.01696280170221,0.602314438312231,NA,NA,NA,NA,NA,NA,Ribosomal_S9,PF00380.24,1.4e-49,14,134,1,121
UHM17.35739__k141_9807_184,369.366244187472,-2.35506497698994,0.1831880745477,NA,NA,NA,NA,NA,NA,Molybdopterin,PF00384.27,5.9e-21,112,484,1,288
UHM17.35739__k141_9807_184,369.366244187472,-2.35506497698994,0.1831880745477,NA,NA,NA,NA,NA,NA,Molydop_binding,PF01568.26,4.6e-7,642,749,1,109
UHM17.35739__k141_80560_8,457.750380842392,-2.46409959360325,0.244792103792589,NA,NA,NA,NA,NA,NA,Acyl-CoA_dh_M,PF02770.24,3.5e-21,125,219,1,97
UHM17.35739__k141_80560_8,457.750380842392,-2.46409959360325,0.244792103792589,NA,NA,NA,NA,NA,NA,Acyl-CoA_dh_1,PF00441.29,4.3e-20,231,396,1,149
UHM17.35739__k141_80560_8,457.750380842392,-2.46409959360325,0.244792103792589,NA,NA,NA,NA,NA,NA,Acyl-CoA_dh_N,PF02771.21,3.2e-18,6,121,1,113
UHM17.35739__k141_1130_13,518.480132652363,-3.50445737995163,1.80345522157535e-6,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_6,PF00562.33,7.599999999999999e-133,726,1292,2,373
UHM17.35739__k141_1130_13,518.480132652363,-3.50445737995163,1.80345522157535e-6,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_3,PF04565.21,3.1000000000000003e-30,521,588,1,67
UHM17.35739__k141_1130_13,518.480132652363,-3.50445737995163,1.80345522157535e-6,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_7,PF04560.25,4.0000000000000003e-28,1294,1368,1,85
UHM17.35739__k141_1130_13,518.480132652363,-3.50445737995163,1.80345522157535e-6,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_45,PF10385.14,2.8e-26,599,664,1,66
UHM17.35739__k141_1130_13,518.480132652363,-3.50445737995163,1.80345522157535e-6,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_2,PF04561.19,1.2e-24,158,232,1,75
UHM17.35739__k141_1130_13,518.480132652363,-3.50445737995163,1.80345522157535e-6,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_2,PF04561.19,1.2e-24,358,462,90,190
UHM17.35739__k141_1130_13,518.480132652363,-3.50445737995163,1.80345522157535e-6,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_1,PF04563.20,3.5e-24,27,507,2,202
UHM17.35740__k141_54758_63,275.370086358063,-2.52160793184515,0.111304870184461,NA,NA,NA,NA,NA,NA,Terminase_6N,PF03237.20,1.1999999999999999e-54,207,426,1,213
UHM17.35740__k141_54758_63,275.370086358063,-2.52160793184515,0.111304870184461,NA,NA,NA,NA,NA,NA,Terminase_6C,PF17289.7,4.8e-34,456,614,1,154
UHM17.35740__k141_54758_63,275.370086358063,-2.52160793184515,0.111304870184461,NA,NA,NA,NA,NA,NA,Terminase_5,PF06056.17,7.2e-18,58,114,2,58
UHM17.35740__k141_60786_18,197.875104038066,-2.09828908006218,0.0421522459510618,NA,NA,NA,NA,NA,NA,Flagellin_N,PF00669.25,2.4e-45,5,142,1,138
UHM17.35740__k141_60786_18,197.875104038066,-2.09828908006218,0.0421522459510618,NA,NA,NA,NA,NA,NA,Flagellin_C,PF00700.26,8.100000000000001e-28,338,422,2,86
UHM17.35740__k141_97266_1,367.116371254579,-2.01769450097721,0.218500155259108,NA,NA,NA,NA,NA,NA,BCCT,PF02028.22,1.7999999999999997e-181,2,485,1,485
UHM17.35740__k141_92493_132,284.486549937984,-3.71978530450751,8.73458007791167e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35740__k141_74932_1,339.929253744231,-2.17500186300692,0.347606192679261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,DUF3683,PF12447.13,1.4e-50,19,136,2,113
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,FAD-oxidase_C,PF02913.24,3.2000000000000003e-23,448,566,27,150
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,FAD-oxidase_C,PF02913.24,3.2000000000000003e-23,679,773,150,248
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,FAD_binding_4,PF01565.28,2.8000000000000003e-23,186,331,3,138
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,DUF3400,PF11880.13,5.2e-23,1256,1303,1,45
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,CCG,PF02754.21,9.8e-15,1041,1130,1,84
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,CCG,PF02754.21,9.8e-15,1164,1252,1,81
UHM18.10827__k141_17964_156,442.292896596709,-3.63057388994763,1.25022580396557e-6,NA,NA,NA,NA,NA,NA,Fer4_8,PF13183.11,8.1e-8,831,910,2,68
UHM18.10827__k141_17964_188,329.03093208965,-3.7401462534226,5.79909168223942e-7,NA,NA,NA,NA,NA,NA,SecA_DEAD,PF07517.19,3.4999999999999997e-131,7,406,2,290
UHM18.10827__k141_17964_188,329.03093208965,-3.7401462534226,5.79909168223942e-7,NA,NA,NA,NA,NA,NA,P-loop_SecA,PF21090.2,9.099999999999999e-93,421,626,1,205
UHM18.10827__k141_17964_188,329.03093208965,-3.7401462534226,5.79909168223942e-7,NA,NA,NA,NA,NA,NA,SecA_SW,PF07516.18,7.299999999999999e-67,628,841,1,200
UHM18.10827__k141_17964_188,329.03093208965,-3.7401462534226,5.79909168223942e-7,NA,NA,NA,NA,NA,NA,SecA_PP_bind,PF01043.25,1.8e-37,232,362,2,110
UHM18.10827__k141_17964_188,329.03093208965,-3.7401462534226,5.79909168223942e-7,NA,NA,NA,NA,NA,NA,SEC-C,PF02810.20,5.4e-10,892,910,1,19
UHM18.10827__k141_10522_52,677.872734343898,-2.01313202592254,0.602314438312231,NA,NA,NA,NA,NA,NA,GGGtGRT,PF14057.11,1.1999999999999998e-195,4,330,1,327
UHM18.10827__k141_139863_119,245.812580216991,-3.76983532510992,5.79909168223942e-7,NA,NA,NA,NA,NA,NA,T2SSE,PF00437.25,1.2999999999999997e-102,199,464,3,268
UHM18.10827__k141_139863_119,245.812580216991,-3.76983532510992,5.79909168223942e-7,NA,NA,NA,NA,NA,NA,MshEN,PF05157.20,1.8e-13,77,161,2,87
