Gene_ID,baseMean,log2FoldChange,padj,EC,cazyme_fam,sub_fam,diamond_fam,Substrate,#ofTools,DOMAIN,ACCESSION,EVALUE,QSTART,QEND,HMMSTART,HMMEND
UHM102.10840__k141_34872_2,173.514841299143,2.03587223459263,0.00723766821481828,NA,NA,NA,NA,NA,NA,CMD,PF02627.25,1.4e-16,28,109,1,83
UHM102.10840__k141_72433_4,396.316579231621,2.1047974934565,0.00632664209427472,NA,NA,NA,NA,NA,NA,CMAS,PF02353.25,2.0000000000000002e-93,132,412,3,273
UHM102.10840__k141_72433_4,396.316579231621,2.1047974934565,0.00632664209427472,NA,NA,NA,NA,NA,NA,Methyltransf_25,PF13649.11,6.1e-15,196,291,2,97
UHM102.10840__k141_72433_4,396.316579231621,2.1047974934565,0.00632664209427472,NA,NA,NA,NA,NA,NA,Methyltransf_11,PF08241.17,2.4e-11,196,295,1,95
UHM102.10840__k141_72433_4,396.316579231621,2.1047974934565,0.00632664209427472,NA,NA,NA,NA,NA,NA,Methyltransf_23,PF13489.11,4.9e-11,189,300,20,121
UHM102.10840__k141_72433_4,396.316579231621,2.1047974934565,0.00632664209427472,NA,NA,NA,NA,NA,NA,Methyltransf_12,PF08242.17,4e-10,196,292,1,97
UHM102.10840__k141_79725_2,520.2342470987,2.07031127656936,0.00622154227095212,NA,NA,NA,NA,NA,NA,Sigma54_DBD,PF04552.18,4.5e-64,380,536,3,159
UHM102.10840__k141_79725_2,520.2342470987,2.07031127656936,0.00622154227095212,NA,NA,NA,NA,NA,NA,Sigma54_CBD,PF04963.18,1.1e-49,150,365,4,185
UHM102.10840__k141_79725_2,520.2342470987,2.07031127656936,0.00622154227095212,NA,NA,NA,NA,NA,NA,Sigma54_AID,PF00309.25,3.2e-16,5,49,2,46
UHM102.10840__k141_5164_1,209.925505816332,2.27936357600339,0.00413578410481948,NA,NA,NA,NA,NA,NA,Response_reg,PF00072.29,9.5e-28,4,115,1,111
UHM102.10840__k141_5164_1,209.925505816332,2.27936357600339,0.00413578410481948,NA,NA,NA,NA,NA,NA,HTH_8,PF02954.24,9.8e-6,176,212,5,41
UHM102.10840__k141_2371_5,157.34768802291,2.3872172325776,0.00503075687675762,NA,NA,NA,NA,NA,NA,TctC,PF03401.19,5.3e-70,55,324,2,271
UHM102.10840__k141_72499_6,311.413852374817,2.10739175623153,0.0081633636781915,NA,NA,NA,NA,NA,NA,FGGY_N,PF00370.26,7.9e-76,3,249,1,245
UHM102.10840__k141_72499_6,311.413852374817,2.10739175623153,0.0081633636781915,NA,NA,NA,NA,NA,NA,FGGY_C,PF02782.21,1.1999999999999998e-44,259,450,2,196
UHM102.10840__k141_9346_1,227.893811667801,2.23474945815383,0.00491932664906095,NA,NA,NA,NA,NA,NA,EamA,PF00892.25,1.1e-17,23,152,5,135
UHM102.10840__k141_9346_1,227.893811667801,2.23474945815383,0.00491932664906095,NA,NA,NA,NA,NA,NA,EamA,PF00892.25,1.1e-17,172,305,2,133
UHM102.10840__k141_2623_2,261.12166664041,2.17398698359463,0.00413578410481948,NA,NA,NA,NA,NA,NA,PP2C_2,PF13672.11,4.8e-17,10,206,5,190
UHM102.10840__k141_2623_2,261.12166664041,2.17398698359463,0.00413578410481948,NA,NA,NA,NA,NA,NA,SpoIIE,PF07228.17,7.1e-8,28,237,3,191
UHM102.10840__k141_2681_2,377.870663014431,2.34890000825792,0.00413578410481948,NA,NA,NA,NA,NA,NA,AA_permease,PF00324.26,2.6999999999999997e-119,20,437,1,432
UHM102.10840__k141_2681_2,377.870663014431,2.34890000825792,0.00413578410481948,NA,NA,NA,NA,NA,NA,AA_permease_2,PF13520.11,4.1e-42,20,434,5,410
UHM102.10840__k141_2681_2,377.870663014431,2.34890000825792,0.00413578410481948,NA,NA,NA,NA,NA,NA,Spore_permease,PF03845.18,2e-9,20,296,6,263
UHM102.10840__k141_38843_2,224.54800465439,2.1593590163685,0.0055586361516677,NA,NA,NA,NA,NA,NA,Shikimate_dh_N,PF08501.16,3.1e-22,15,97,1,83
UHM102.10840__k141_38843_2,224.54800465439,2.1593590163685,0.0055586361516677,NA,NA,NA,NA,NA,NA,SDH_C,PF18317.6,1.3e-10,250,280,1,31
UHM102.10840__k141_38843_2,224.54800465439,2.1593590163685,0.0055586361516677,NA,NA,NA,NA,NA,NA,Shikimate_DH,PF01488.25,2.2e-10,126,205,10,86
UHM102.10840__k141_55725_2,281.289713145581,2.36733051127506,0.00413578410481948,NA,NA,NA,NA,NA,NA,T2SSE,PF00437.25,3.9e-106,113,379,2,268
UHM102.10840__k141_55725_2,281.289713145581,2.36733051127506,0.00413578410481948,NA,NA,NA,NA,NA,NA,GSPE_N1E,PF22341.1,1.4e-8,5,65,2,64
UHM102.10840__k141_82002_7,875.489959377198,2.04813988590795,0.827911056998363,NA,NA,NA,NA,NA,NA,HbpS-like,PF03928.19,1.7e-16,16,132,1,124
UHM102.10840__k141_82002_39,2006.59786976576,2.03661928380257,0.759816002956754,NA,NA,NA,NA,NA,NA,Acetate_kinase,PF00871.22,5.8e-136,4,390,1,392
UHM102.10840__k141_82008_2,405.456476163501,2.1054124389173,0.00577578069354264,NA,NA,NA,NA,NA,NA,ELFV_dehydrog,PF00208.26,2.7999999999999997e-82,199,431,1,241
UHM102.10840__k141_82008_2,405.456476163501,2.1054124389173,0.00577578069354264,NA,NA,NA,NA,NA,NA,ELFV_dehydrog_N,PF02812.23,4.4e-55,53,180,1,128
UHM102.10840__k141_96431_1,187.779887273508,2.44524978057325,0.00413578410481948,NA,NA,NA,NA,NA,NA,ECH_1,PF00378.25,8.2e-43,12,268,4,251
UHM102.10840__k141_96431_1,187.779887273508,2.44524978057325,0.00413578410481948,NA,NA,NA,NA,NA,NA,ECH_2,PF16113.10,4.3000000000000004e-30,16,193,3,172
UHM102.10840__k141_45321_1,233.522694855448,2.44535288054151,0.00413578410481948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.10840__k141_23062_5,235.147477463458,2.1235481132257,0.00447033461187241,NA,NA,NA,NA,NA,NA,TGT,PF01702.23,1.3e-155,14,386,2,355
UHM102.10840__k141_69380_229,1836.47827931038,2.03173225812664,0.709292508888119,NA,NA,NA,NA,NA,NA,DNA_pol3_beta,PF00712.24,8.4e-40,1,120,1,119
UHM102.10840__k141_69380_229,1836.47827931038,2.03173225812664,0.709292508888119,NA,NA,NA,NA,NA,NA,DNA_pol3_beta,PF00712.24,8.4e-40,132,225,6,99
UHM102.10840__k141_69380_229,1836.47827931038,2.03173225812664,0.709292508888119,NA,NA,NA,NA,NA,NA,DNA_pol3_beta_2,PF02767.21,1.1999999999999998e-38,132,242,3,116
UHM102.10840__k141_69380_229,1836.47827931038,2.03173225812664,0.709292508888119,NA,NA,NA,NA,NA,NA,DNA_pol3_beta_3,PF02768.20,9.6e-34,245,365,2,121
UHM102.10840__k141_39176_6,172.778049333083,2.29984081347655,0.00413578410481948,NA,NA,NA,NA,NA,NA,Methyltransf_25,PF13649.11,4.1e-10,36,114,1,89
UHM102.10840__k141_39176_6,172.778049333083,2.29984081347655,0.00413578410481948,NA,NA,NA,NA,NA,NA,Methyltransf_11,PF08241.17,7.5e-8,37,102,1,70
UHM102.10840__k141_39176_6,172.778049333083,2.29984081347655,0.00413578410481948,NA,NA,NA,NA,NA,NA,Methyltransf_23,PF13489.11,8.9e-7,19,127,9,121
UHM102.10840__k141_59885_3,323.821701323472,2.16799139604439,0.00421851341998274,NA,NA,NA,NA,NA,NA,SBP_bac_3,PF00497.25,7.2e-25,38,263,4,131
UHM102.10840__k141_59885_3,323.821701323472,2.16799139604439,0.00421851341998274,NA,NA,NA,NA,NA,NA,Phosphonate-bd,PF12974.12,6.9e-8,64,243,18,211
UHM102.10840__k141_59885_3,323.821701323472,2.16799139604439,0.00421851341998274,NA,NA,NA,NA,NA,NA,NMT1,PF09084.16,1.1e-7,129,195,77,145
UHM102.10840__k141_73398_2,197.14887070299,2.31106214892931,0.00413578410481948,NA,NA,NA,NA,NA,NA,Band_7_1,PF13421.11,1.1e-85,27,236,2,210
UHM102.10840__k141_73398_2,197.14887070299,2.31106214892931,0.00413578410481948,NA,NA,NA,NA,NA,NA,Band_7,PF01145.30,4.6e-12,44,236,3,162
UHM102.10840__k141_73398_2,197.14887070299,2.31106214892931,0.00413578410481948,NA,NA,NA,NA,NA,NA,HTH_17,PF12728.12,7.6e-11,323,370,1,48
UHM102.10840__k141_104057_4,216.166363334606,2.34136921986283,0.00413578410481948,NA,NA,NA,NA,NA,NA,AP_endonuc_2,PF01261.29,3.5000000000000005e-22,22,274,1,246
UHM102.10840__k141_5936_65,772.764528931923,2.01657100302187,0.82453314849509,NA,NA,NA,NA,NA,NA,FUR,PF01475.24,1.4e-25,4,96,2,96
UHM102.10840__k141_52980_2,180.859459714136,2.09145804220536,0.00640527705263003,NA,NA,NA,NA,NA,NA,XdhC_C,PF13478.11,1.5e-37,169,311,1,125
UHM102.10840__k141_52980_2,180.859459714136,2.09145804220536,0.00640527705263003,NA,NA,NA,NA,NA,NA,XdhC_CoxI,PF02625.21,5.1e-21,15,87,1,68
UHM102.10840__k141_56565_11,139.018620894737,2.32815653940175,0.00413578410481948,NA,NA,NA,NA,NA,NA,Glyoxalase,PF00903.30,4.2e-8,3,121,3,121
UHM102.10840__k141_60448_7,214.540707486701,2.1250025301768,0.0048068848226849,NA,NA,NA,NA,NA,NA,TetR_N,PF00440.28,1.2e-11,37,77,4,44
UHM102.10840__k141_63829_3,319.369965386113,2.12925485119982,0.00526039564542084,NA,NA,NA,NA,NA,NA,Hpr_kinase_C,PF07475.17,3.1e-63,138,307,2,170
UHM102.10840__k141_63829_3,319.369965386113,2.12925485119982,0.00526039564542084,NA,NA,NA,NA,NA,NA,Hpr_kinase_N,PF02603.21,1.3e-22,11,135,6,125
UHM102.10840__k141_63875_26,1342.93214522389,2.02071498684598,0.816618478441588,NA,NA,NA,NA,NA,NA,Fumerase,PF05681.19,5.5e-119,11,278,2,269
UHM102.10840__k141_66655_2,141.880782055174,2.30996074643998,0.00413578410481948,NA,NA,NA,NA,NA,NA,Thymidylate_kin,PF02223.22,1.3e-40,13,207,1,185
UHM102.10840__k141_70318_35,730.424621384193,2.05491915434915,0.759151960951358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.10840__k141_13069_4,270.086713610123,2.13349437967226,0.00639993436267205,NA,NA,NA,NA,NA,NA,MHYT,PF03707.21,2.5999999999999996e-43,61,119,1,59
UHM102.10840__k141_13069_4,270.086713610123,2.13349437967226,0.00639993436267205,NA,NA,NA,NA,NA,NA,MHYT,PF03707.21,2.5999999999999996e-43,124,181,1,58
UHM102.10840__k141_13069_4,270.086713610123,2.13349437967226,0.00639993436267205,NA,NA,NA,NA,NA,NA,MHYT,PF03707.21,2.5999999999999996e-43,186,238,1,43
UHM102.10840__k141_90619_2,160.49512471212,2.16610544084996,0.00494045910868393,NA,NA,NA,NA,NA,NA,Sigma70_r4_2,PF08281.17,2.1e-16,111,163,2,54
UHM102.10840__k141_90619_2,160.49512471212,2.16610544084996,0.00494045910868393,NA,NA,NA,NA,NA,NA,Sigma70_r2,PF04542.19,8.4e-15,15,80,1,69
UHM102.10840__k141_90619_2,160.49512471212,2.16610544084996,0.00494045910868393,NA,NA,NA,NA,NA,NA,Sigma70_r4,PF04545.21,1.4e-6,117,163,2,48
UHM102.10840__k141_16808_2,140.308369905707,2.4190438979902,0.00413578410481948,NA,NA,NA,NA,NA,NA,LprI,PF07007.17,9.6e-9,35,126,1,106
UHM102.10840__k141_57143_2,133.393437616114,2.59058193535367,0.00413578410481948,NA,NA,NA,NA,NA,NA,MarR_2,PF12802.12,3.3e-10,45,102,2,60
UHM102.10840__k141_57143_2,133.393437616114,2.59058193535367,0.00413578410481948,NA,NA,NA,NA,NA,NA,MarR,PF01047.27,3.3e-9,46,102,1,57
UHM102.10840__k141_57143_2,133.393437616114,2.59058193535367,0.00413578410481948,NA,NA,NA,NA,NA,NA,HTH_IclR,PF09339.15,1.7e-7,56,96,11,51
UHM102.10840__k141_57143_2,133.393437616114,2.59058193535367,0.00413578410481948,NA,NA,NA,NA,NA,NA,HTH_27,PF13463.11,4.2e-5,51,112,6,68
UHM102.10840__k141_33658_1,410.706131015555,2.05990200423204,0.00858405749486179,NA,NA,NA,NA,NA,NA,TrkA_N,PF02254.23,1.0999999999999999e-47,20,141,1,116
UHM102.10840__k141_33658_1,410.706131015555,2.05990200423204,0.00858405749486179,NA,NA,NA,NA,NA,NA,TrkA_N,PF02254.23,1.0999999999999999e-47,260,379,1,116
UHM102.10840__k141_33658_1,410.706131015555,2.05990200423204,0.00858405749486179,NA,NA,NA,NA,NA,NA,TrkA_C,PF02080.26,1.5e-19,171,245,1,69
UHM102.10840__k141_33658_1,410.706131015555,2.05990200423204,0.00858405749486179,NA,NA,NA,NA,NA,NA,TrkA_C,PF02080.26,1.5e-19,419,486,8,62
UHM102.10840__k141_76985_3,151.757211623681,2.08518073536582,0.00703842801904672,NA,NA,NA,NA,NA,NA,SnoaL_2,PF12680.12,1.6e-16,15,114,3,102
UHM102.10840__k141_83477_184,1196.0812711561,2.00677074024994,0.775343346865803,NA,NA,NA,NA,NA,NA,Rce1-like,PF02517.21,1.9e-8,142,239,6,93
UHM102.35765__k141_52422_32,424.441715409128,2.42893123432691,0.053148826209406,NA,NA,NA,NA,NA,NA,Aminotran_3,PF00202.26,3.1e-81,34,414,9,390
UHM102.35765__k141_52422_32,424.441715409128,2.42893123432691,0.053148826209406,NA,NA,NA,NA,NA,NA,Aminotran_1_2,PF00155.26,4.1e-7,91,398,45,333
UHM102.35765__k141_23984_26,220.100195624828,2.08256917354684,0.00944865126342233,NA,NA,NA,NA,NA,NA,HemY_N,PF07219.18,1.7e-18,26,116,1,91
UHM102.35765__k141_23984_58,217.201874532776,2.28524196790985,0.00421005065250545,NA,NA,NA,NA,NA,NA,Peripla_BP_6,PF13458.11,1.3e-57,27,370,2,342
UHM102.35765__k141_23984_58,217.201874532776,2.28524196790985,0.00421005065250545,NA,NA,NA,NA,NA,NA,ANF_receptor,PF01094.33,2.1e-26,48,364,4,347
UHM102.35765__k141_23984_90,366.209898842375,2.22764561884222,0.00413578410481948,NA,NA,NA,NA,NA,NA,KYNU_C,PF22580.1,4e-31,307,413,1,90
UHM102.35765__k141_23984_90,366.209898842375,2.22764561884222,0.00413578410481948,NA,NA,NA,NA,NA,NA,Aminotran_5,PF00266.24,6.9e-11,76,318,48,287
UHM102.35765__k141_19317_12,1715.7435801931,2.00386738080483,0.798368955415971,-,GT4(190-332),GT4_e3619,-,-,2,Glycos_transf_1,PF00534.25,1.6e-26,180,340,2,164
UHM102.35765__k141_19317_12,1715.7435801931,2.00386738080483,0.798368955415971,-,GT4(190-332),GT4_e3619,-,-,2,Glyco_trans_1_4,PF13692.11,2.5e-23,193,329,2,139
UHM102.35765__k141_19317_12,1715.7435801931,2.00386738080483,0.798368955415971,-,GT4(190-332),GT4_e3619,-,-,2,Glyco_transf_4,PF13439.11,4e-8,14,172,2,170
UHM102.35765__k141_519_3,2161.48157142618,2.04245276700408,0.768744949784047,NA,NA,NA,NA,NA,NA,Xan_ur_permease,PF00860.25,4e-45,18,401,3,387
UHM102.35765__k141_28800_60,283.1479929884,2.12501633359975,0.431519608727425,NA,NA,NA,NA,NA,NA,FtsK_SpoIIIE,PF01580.23,2.1e-6,840,943,23,133
UHM102.35765__k141_138516_63,1542.10846942045,2.01496040415261,0.820817314828117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.35765__k141_52936_16,412.662916944508,2.24775913941671,0.00450244933620856,NA,NA,NA,NA,NA,NA,MCPsignal,PF00015.26,3e-50,407,562,2,171
UHM102.35765__k141_52936_16,412.662916944508,2.24775913941671,0.00450244933620856,NA,NA,NA,NA,NA,NA,dCache_1,PF02743.23,9.2e-20,108,255,88,239
UHM102.35765__k141_52936_16,412.662916944508,2.24775913941671,0.00450244933620856,NA,NA,NA,NA,NA,NA,HAMP,PF00672.30,7.1e-13,296,342,7,51
UHM102.35765__k141_52936_16,412.662916944508,2.24775913941671,0.00450244933620856,NA,NA,NA,NA,NA,NA,MCP-like_PDC_1,PF22673.1,2.3e-8,100,169,40,109
UHM102.35765__k141_38581_19,221.186350565179,2.03020965332129,0.0100431805061024,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,1.4e-33,17,174,1,137
UHM102.35765__k141_38581_83,343.616981111818,2.26749337822136,0.00441258294395998,NA,NA,NA,NA,NA,NA,MFS_3,PF05977.18,1.9e-31,44,447,2,400
UHM102.35765__k141_38581_83,343.616981111818,2.26749337822136,0.00441258294395998,NA,NA,NA,NA,NA,NA,MFS_1,PF07690.21,5.4e-29,59,399,3,341
UHM102.35765__k141_48274_4,212.30722359604,2.27072057112663,0.00413578410481948,NA,NA,NA,NA,NA,NA,ECH_1,PF00378.25,2.9999999999999998e-55,21,266,4,249
UHM102.35765__k141_48274_4,212.30722359604,2.27072057112663,0.00413578410481948,NA,NA,NA,NA,NA,NA,ECH_2,PF16113.10,6.0000000000000005e-31,25,216,3,197
UHM102.35765__k141_48274_68,286.530487755415,2.14613617976527,0.0334131455579513,NA,NA,NA,NA,NA,NA,CoA_transf_3,PF02515.22,3.3999999999999993e-108,12,377,1,366
UHM102.35765__k141_19481_17,165.552354111052,2.22981222785618,0.00632664209427472,NA,NA,NA,NA,NA,NA,RraA-like,PF03737.20,3.2e-45,27,172,2,150
UHM102.35765__k141_124404_115,265.205241705947,2.26299243137887,0.00421851341998274,NA,NA,NA,NA,NA,NA,BPD_transp_1,PF00528.27,3.9e-10,109,285,1,179
UHM102.35765__k141_81431_36,414.468092488672,2.17510655295179,0.00460912096018787,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,3.2000000000000003e-28,353,501,1,136
UHM102.35765__k141_81431_36,414.468092488672,2.17510655295179,0.00460912096018787,NA,NA,NA,NA,NA,NA,ABC_membrane,PF00664.28,1.8e-14,25,280,4,260
UHM102.35765__k141_81431_68,437.848769795731,2.13831863295552,0.00571635244892192,NA,NA,NA,NA,NA,NA,Sigma54_activat,PF00158.31,6.5e-60,347,508,7,167
UHM102.35765__k141_81431_68,437.848769795731,2.13831863295552,0.00571635244892192,NA,NA,NA,NA,NA,NA,Sigma54_activ_2,PF14532.11,8.4e-16,361,513,20,138
UHM102.35765__k141_81431_68,437.848769795731,2.13831863295552,0.00571635244892192,NA,NA,NA,NA,NA,NA,HTH_8,PF02954.24,4.2e-14,606,645,2,41
UHM102.35765__k141_81431_68,437.848769795731,2.13831863295552,0.00571635244892192,NA,NA,NA,NA,NA,NA,GAF,PF01590.31,2.2e-13,76,207,7,133
UHM102.35765__k141_81431_68,437.848769795731,2.13831863295552,0.00571635244892192,NA,NA,NA,NA,NA,NA,AAA_5,PF07728.19,1.3e-6,365,487,2,126
UHM102.35765__k141_81431_100,318.503792171861,2.5114520232937,0.00413578410481948,NA,NA,NA,NA,NA,NA,Porin_4,PF13609.11,4.0000000000000004e-72,7,318,1,309
UHM102.35765__k141_81444_8,2053.51093427736,2.02889514597098,0.760427803407115,NA,NA,NA,NA,NA,NA,ORF6N,PF10543.14,4.6999999999999995e-33,50,132,3,85
UHM102.35765__k141_143677_86,489.181763074309,2.11534243578614,0.00477384589256553,NA,NA,NA,NA,NA,NA,SBP_bac_5,PF00496.27,1.4e-65,91,429,1,326
UHM102.35765__k141_143677_118,328.122805013536,2.16610914667131,0.00532030141054026,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,1.2e-22,27,167,4,136
UHM102.35765__k141_143677_118,328.122805013536,2.16610914667131,0.00532030141054026,NA,NA,NA,NA,NA,NA,OB_MalK,PF17912.6,2.2e-8,241,287,1,52
