Gene_ID,baseMean,log2FoldChange,padj,EC,cazyme_fam,sub_fam,diamond_fam,Substrate,#ofTools,DOMAIN,ACCESSION,EVALUE,QSTART,QEND,HMMSTART,HMMEND
UHM102.10840__k141_69380_101,1665.22386257871,-2.05395017787438,0.807569679332565,NA,NA,NA,NA,NA,NA,HTH_3,PF01381.27,3.1e-6,3,30,7,34
UHM102.10840__k141_69380_133,876.688710181941,-2.01783009294835,0.807569679332565,NA,NA,NA,NA,NA,NA,PTS_EIIA_2,PF00359.27,4.1e-31,12,150,10,143
UHM102.10840__k141_69380_293,1189.5333862471,-2.04954845193251,0.807569679332565,NA,NA,NA,NA,NA,NA,ATP-synt_A,PF00119.25,5.3e-40,11,213,2,214
UHM102.10840__k141_69380_325,992.003649829433,-2.0805613989078098,0.807569679332565,NA,NA,NA,NA,NA,NA,DUF4093,PF13331.11,5.9e-20,91,169,1,84
UHM102.10840__k141_69380_325,992.003649829433,-2.0805613989078098,0.807569679332565,NA,NA,NA,NA,NA,NA,Toprim,PF01751.27,1.1e-10,6,79,1,91
UHM102.10840__k141_69380_325,992.003649829433,-2.0805613989078098,0.807569679332565,NA,NA,NA,NA,NA,NA,Toprim_4,PF13662.11,6.3e-7,6,73,2,74
UHM102.10840__k141_5936_1,1440.23136110414,-2.01484436068584,0.807569679332565,NA,NA,NA,NA,NA,NA,ORF6N,PF10543.14,5.899999999999999e-32,14,103,3,86
UHM102.10840__k141_5936_65,772.764528931923,-2.08766062057451,0.807569679332565,NA,NA,NA,NA,NA,NA,FUR,PF01475.24,1.4e-25,4,96,2,96
UHM102.10840__k141_19668_139,3139.72496842858,-2.01561452108194,0.807569679332565,NA,NA,NA,NA,NA,NA,E1-E2_ATPase,PF00122.25,4.5999999999999995e-57,234,412,2,180
UHM102.10840__k141_19668_139,3139.72496842858,-2.01561452108194,0.807569679332565,NA,NA,NA,NA,NA,NA,Hydrolase,PF00702.31,2.3e-34,430,643,2,190
UHM102.10840__k141_19668_139,3139.72496842858,-2.01561452108194,0.807569679332565,NA,NA,NA,NA,NA,NA,HMA,PF00403.31,2.9e-26,5,64,2,62
UHM102.10840__k141_19668_139,3139.72496842858,-2.01561452108194,0.807569679332565,NA,NA,NA,NA,NA,NA,HMA,PF00403.31,2.9e-26,759,816,2,61
UHM102.10840__k141_19668_139,3139.72496842858,-2.01561452108194,0.807569679332565,NA,NA,NA,NA,NA,NA,Hydrolase_3,PF08282.17,1.3e-5,624,670,203,249
UHM102.10840__k141_96961_9,1226.33832487588,-2.06932580738377,0.807569679332565,NA,NA,NA,NA,NA,NA,DUF1461,PF07314.16,5.2999999999999995e-49,9,181,2,176
UHM102.10840__k141_45590_21,1885.9147971662,-2.01629584842187,0.807569679332565,3.2.1.21:4+3.2.1.37:1+3.2.1.86:49,GH1(2-449),GH1_e85,-,beta-glucan+xylan,2,Glyco_hydro_1,PF00232.23,2.8e-106,3,449,7,451
UHM102.10840__k141_45590_21,1885.9147971662,-2.01629584842187,0.807569679332565,3.2.1.21:4+3.2.1.37:1+3.2.1.86:49,GH1(2-449),GH1_e85,-,beta-glucan+xylan,2,Cellulase,PF00150.23,4.3e-6,65,167,21,120
UHM102.10840__k141_45590_85,1139.57424046349,-2.05320523922521,0.807569679332565,NA,NA,NA,NA,NA,NA,SpoIIP,PF07454.16,7.299999999999999e-44,39,230,74,268
UHM102.10840__k141_12721_29,798.662420856364,-2.02806623867284,0.807569679332565,NA,NA,NA,NA,NA,NA,Acetyltransf_1,PF00583.30,8.8e-17,30,138,14,116
UHM102.10840__k141_12721_29,798.662420856364,-2.02806623867284,0.807569679332565,NA,NA,NA,NA,NA,NA,Acetyltransf_7,PF13508.12,2.2e-10,58,139,8,83
UHM102.10840__k141_12721_29,798.662420856364,-2.02806623867284,0.807569679332565,NA,NA,NA,NA,NA,NA,Acetyltransf_10,PF13673.12,3.3e-8,35,144,15,113
UHM102.10840__k141_12721_29,798.662420856364,-2.02806623867284,0.807569679332565,NA,NA,NA,NA,NA,NA,Acetyltransf_4,PF13420.12,6.1e-8,22,138,18,134
UHM102.10840__k141_12721_29,798.662420856364,-2.02806623867284,0.807569679332565,NA,NA,NA,NA,NA,NA,Acetyltransf_3,PF13302.12,1.7e-6,33,138,37,137
UHM102.10840__k141_63875_26,1342.93214522389,-2.43225381185741,0.807569679332565,NA,NA,NA,NA,NA,NA,Fumerase,PF05681.19,5.5e-119,11,278,2,269
UHM102.10840__k141_16519_18,1203.72269367548,-2.07293288082484,0.807569679332565,NA,NA,NA,NA,NA,NA,NAD_synthase,PF02540.22,7.2e-8,13,80,17,84
UHM102.10840__k141_70318_35,730.424621384193,-2.10597619916448,0.807569679332565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.10840__k141_76675_247,830.29677718167,-2.07246128244123,0.807569679332565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.10840__k141_76675_279,1438.79329539502,-2.08059374929702,0.807569679332565,NA,NA,NA,NA,NA,NA,Acyl_transf_1,PF00698.26,3.6999999999999997e-41,6,284,2,282
UHM102.10840__k141_83477_56,2663.10059543766,-2.02882494390954,0.807569679332565,NA,NA,NA,NA,NA,NA,RNase_J_b_CASP,PF22505.1,7.199999999999999e-55,252,376,2,126
UHM102.10840__k141_83477_56,2663.10059543766,-2.02882494390954,0.807569679332565,NA,NA,NA,NA,NA,NA,RNase_J_C,PF17770.6,1.5e-27,483,582,1,101
UHM102.10840__k141_83477_56,2663.10059543766,-2.02882494390954,0.807569679332565,NA,NA,NA,NA,NA,NA,Lactamase_B,PF00753.32,8.5e-16,47,195,4,152
UHM102.10840__k141_83477_56,2663.10059543766,-2.02882494390954,0.807569679332565,NA,NA,NA,NA,NA,NA,RMMBL,PF07521.17,1.6e-11,385,436,4,57
UHM102.10840__k141_83477_56,2663.10059543766,-2.02882494390954,0.807569679332565,NA,NA,NA,NA,NA,NA,Lactamase_B_2,PF12706.12,1.5e-9,87,194,24,144
UHM102.10840__k141_83477_88,5199.91993134058,-2.02088962222549,0.807569679332565,NA,NA,NA,NA,NA,NA,Helicase_C,PF00271.36,1.7e-24,793,905,3,109
UHM102.10840__k141_83477_88,5199.91993134058,-2.02088962222549,0.807569679332565,NA,NA,NA,NA,NA,NA,DEAD,PF00270.34,6.5e-23,601,763,1,165
UHM102.10840__k141_83477_88,5199.91993134058,-2.02088962222549,0.807569679332565,NA,NA,NA,NA,NA,NA,UvrB_inter,PF17757.6,6.1000000000000005e-22,133,221,1,90
UHM102.10840__k141_83477_88,5199.91993134058,-2.02088962222549,0.807569679332565,NA,NA,NA,NA,NA,NA,CarD_TRCF_RID,PF02559.21,2.9e-20,476,531,1,56
UHM102.10840__k141_83477_88,5199.91993134058,-2.02088962222549,0.807569679332565,NA,NA,NA,NA,NA,NA,TRCF,PF03461.20,1.2e-16,1000,1088,1,89
UHM102.10840__k141_83477_152,679.898721813144,-2.04142063695031,0.807569679332565,NA,NA,NA,NA,NA,NA,DUF6120,PF19615.4,1.5e-13,10,95,3,89
UHM102.10840__k141_83477_184,1196.0812711561,-2.04092020175236,0.807569679332565,NA,NA,NA,NA,NA,NA,Rce1-like,PF02517.21,1.9e-8,142,239,6,93
UHM102.10840__k141_83477_216,1107.92740518567,-2.0164835131516,0.807569679332565,NA,NA,NA,NA,NA,NA,Response_reg,PF00072.29,2.8e-13,8,115,2,110
UHM102.10840__k141_83477_216,1107.92740518567,-2.0164835131516,0.807569679332565,NA,NA,NA,NA,NA,NA,Trans_reg_C,PF00486.33,1.1e-12,149,216,2,69
UHM102.35765__k141_9550_21,8307.51290354598,-2.06436899028971,0.807569679332565,NA,NA,NA,NA,NA,NA,DDE_Tnp_1_6,PF13751.11,9.2e-33,377,501,1,125
UHM102.35765__k141_9550_21,8307.51290354598,-2.06436899028971,0.807569679332565,NA,NA,NA,NA,NA,NA,DDE_Tnp_1,PF01609.26,6.8e-12,256,497,10,200
UHM102.35765__k141_9550_21,8307.51290354598,-2.06436899028971,0.807569679332565,NA,NA,NA,NA,NA,NA,DUF772,PF05598.16,1.3e-8,44,111,4,73
UHM102.35765__k141_33453_22,2561.6394546044,-2.05206089865885,0.807569679332565,-,GH2(31-482),GH2_e128,-,-,2,Glyco_hydro_2_N,PF02837.23,9.6e-12,94,199,64,169
UHM102.35765__k141_33453_22,2561.6394546044,-2.05206089865885,0.807569679332565,-,GH2(31-482),GH2_e128,-,-,2,Glyco_hydro_2_C,PF02836.22,2.2e-10,300,480,8,173
UHM102.35765__k141_33453_22,2561.6394546044,-2.05206089865885,0.807569679332565,-,GH2(31-482),GH2_e128,-,-,2,Glyco_hydro_2_N2,PF22666.1,7.7e-8,94,162,47,119
UHM102.35765__k141_33453_22,2561.6394546044,-2.05206089865885,0.807569679332565,-,GH2(31-482),GH2_e128,-,-,2,Glyco_hydro_2,PF00703.26,5.1e-7,202,286,2,109
UHM102.35765__k141_33453_54,3887.42659296184,-2.01247168403105,0.807569679332565,-,CE1(250-458)+CE1(657-858),CE1_e22,-,-,2,Esterase,PF00756.25,2.5000000000000002e-30,250,456,6,247
UHM102.35765__k141_33453_54,3887.42659296184,-2.01247168403105,0.807569679332565,-,CE1(250-458)+CE1(657-858),CE1_e22,-,-,2,Esterase,PF00756.25,2.5000000000000002e-30,657,855,10,246
UHM102.35765__k141_86024_16,935.540388091289,-2.04220542693796,0.807569679332565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,MTS,PF05175.19,4.7e-50,27,194,2,170
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,Methyltransf_31,PF13847.11,5.3e-12,56,163,2,113
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,PrmA,PF06325.18,1e-9,55,165,159,266
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,Methyltransf_25,PF13649.11,2.8e-8,62,154,2,96
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,Methyltransf_12,PF08242.17,8.9e-8,62,156,1,97
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,CMAS,PF02353.25,6.4e-7,59,160,64,165
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,TehB,PF03848.19,1e-6,49,161,23,135
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,GidB,PF02527.20,1.6e-6,48,129,35,121
UHM102.35765__k141_86024_48,1005.45659958209,-2.02255307052119,0.807569679332565,NA,NA,NA,NA,NA,NA,Methyltransf_16,PF10294.14,2.6e-5,54,111,43,102
UHM102.35765__k141_519_3,2161.48157142618,-2.38974355380185,0.807569679332565,NA,NA,NA,NA,NA,NA,Xan_ur_permease,PF00860.25,4e-45,18,401,3,387
UHM102.35765__k141_138516_31,949.966246814985,-2.00823547661076,0.807569679332565,NA,NA,NA,NA,NA,NA,RUBY_RBDX,PF21349.2,7.4e-29,4,32,1,29
UHM102.35765__k141_138516_31,949.966246814985,-2.00823547661076,0.807569679332565,NA,NA,NA,NA,NA,NA,RUBY_RBDX,PF21349.2,7.4e-29,181,210,1,30
UHM102.35765__k141_138516_31,949.966246814985,-2.00823547661076,0.807569679332565,NA,NA,NA,NA,NA,NA,Rubrerythrin,PF02915.22,8.8e-23,49,164,1,137
UHM102.35765__k141_138516_63,1542.10846942045,-2.04328170363813,0.807569679332565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.35765__k141_81410_10,156.423177703587,-2.62026669671657,0.0111538100376014,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_6,PF00562.33,4.8999999999999996e-135,722,1279,1,373
UHM102.35765__k141_81410_10,156.423177703587,-2.62026669671657,0.0111538100376014,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_3,PF04565.21,2.2000000000000002e-30,518,585,1,67
UHM102.35765__k141_81410_10,156.423177703587,-2.62026669671657,0.0111538100376014,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_1,PF04563.20,1.3e-29,27,504,2,202
UHM102.35765__k141_81410_10,156.423177703587,-2.62026669671657,0.0111538100376014,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_7,PF04560.25,1.2e-28,1281,1356,1,86
UHM102.35765__k141_81410_10,156.423177703587,-2.62026669671657,0.0111538100376014,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_2,PF04561.19,7.3e-26,155,227,1,72
UHM102.35765__k141_81410_10,156.423177703587,-2.62026669671657,0.0111538100376014,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_2,PF04561.19,7.3e-26,359,459,94,190
UHM102.35765__k141_81410_10,156.423177703587,-2.62026669671657,0.0111538100376014,NA,NA,NA,NA,NA,NA,RNA_pol_Rpb2_45,PF10385.14,6.1000000000000005e-22,596,661,1,66
UHM102.35765__k141_81444_8,2053.51093427736,-2.37688545090541,0.807569679332565,NA,NA,NA,NA,NA,NA,ORF6N,PF10543.14,4.6999999999999995e-33,50,132,3,85
UHM102.35765__k141_90972_7,1772.89945758041,-2.08430053385797,0.807569679332565,NA,NA,NA,NA,NA,NA,T2SSF,PF00482.28,1.8e-40,15,137,1,125
UHM102.35765__k141_90972_7,1772.89945758041,-2.08430053385797,0.807569679332565,NA,NA,NA,NA,NA,NA,T2SSF,PF00482.28,1.8e-40,218,338,2,125
UHM102.35765__k141_29085_24,792.868929349187,-2.01479375354892,0.807569679332565,NA,NA,NA,NA,NA,NA,PAP2,PF01569.26,2.8e-21,65,172,5,123
UHM102.35765__k141_29085_24,792.868929349187,-2.01479375354892,0.807569679332565,NA,NA,NA,NA,NA,NA,PAP2_3,PF14378.11,4.9e-7,107,164,126,185
UHM102.35765__k141_29085_56,817.467875451837,-2.03482655140027,0.807569679332565,NA,NA,NA,NA,NA,NA,Ribosom_S30AE_C,PF16321.10,3.1e-26,117,172,2,57
UHM102.35765__k141_29085_56,817.467875451837,-2.03482655140027,0.807569679332565,NA,NA,NA,NA,NA,NA,Ribosomal_S30AE,PF02482.24,1.2e-23,3,94,1,87
UHM102.35765__k141_29085_88,1208.76641772093,-2.03274038563069,0.807569679332565,NA,NA,NA,NA,NA,NA,ABC2_membrane_3,PF12698.12,1.1e-15,49,236,158,346
UHM102.35765__k141_29085_88,1208.76641772093,-2.03274038563069,0.807569679332565,NA,NA,NA,NA,NA,NA,ABC2_membrane,PF01061.29,7.9e-15,3,211,2,209
UHM102.35765__k141_105706_45,2518.91645070336,-2.0111973522302,0.807569679332565,NA,NA,NA,NA,NA,NA,ILVD_EDD,PF00920.26,8.399999999999999e-178,29,567,1,515
UHM102.35765__k141_29291_29,559.582300635098,-2.43525164207811,0.807569679332565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.35765__k141_48776_2,509.907401606683,-2.07835076402177,0.807569679332565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM102.35765__k141_81631_362,701.746897874633,-2.30048704640608,0.0451244507382564,NA,NA,NA,NA,NA,NA,UvrA_inter,PF17760.6,1.3e-34,133,255,2,106
UHM102.35765__k141_81631_362,701.746897874633,-2.30048704640608,0.0451244507382564,NA,NA,NA,NA,NA,NA,UvrA_inter,PF17760.6,1.3e-34,1170,1275,1,106
UHM102.35765__k141_81631_362,701.746897874633,-2.30048704640608,0.0451244507382564,NA,NA,NA,NA,NA,NA,UvrA_DNA-bind,PF17755.6,2.3e-8,317,388,1,82
UHM102.35765__k141_105899_33,1117.12928107997,-2.08113934597571,0.807569679332565,NA,NA,NA,NA,NA,NA,Y_phosphatase3,PF13350.11,7e-53,13,242,3,238
UHM102.35765__k141_105899_65,762.883145518594,-2.00657693392573,0.807569679332565,NA,NA,NA,NA,NA,NA,Biotin_lipoyl,PF00364.27,6.800000000000001e-22,66,138,2,72
UHM102.35765__k141_105899_97,4292.97804647463,-2.02414415223534,0.807569679332565,NA,NA,NA,NA,NA,NA,DNA_pol3_alpha,PF07733.17,1.7e-98,276,537,1,260
UHM102.35765__k141_105899_97,4292.97804647463,-2.02414415223534,0.807569679332565,NA,NA,NA,NA,NA,NA,DNA_pol3_finger,PF17657.6,1.8999999999999998e-62,540,703,1,166
UHM102.35765__k141_105899_97,4292.97804647463,-2.02414415223534,0.807569679332565,NA,NA,NA,NA,NA,NA,HHH_6,PF14579.11,7.9e-29,777,863,2,89
UHM102.35765__k141_105899_97,4292.97804647463,-2.02414415223534,0.807569679332565,NA,NA,NA,NA,NA,NA,PHP,PF02811.24,1.2e-27,4,162,1,164
UHM102.35765__k141_105899_97,4292.97804647463,-2.02414415223534,0.807569679332565,NA,NA,NA,NA,NA,NA,tRNA_anti-codon,PF01336.30,5.6e-7,949,1016,6,74
